furniture_id,furniture_sub_category,video_id,page_index,step_index,clip_index,step_list_length,page_list_length,start_time,end_time,full_video_duration
20354043,Cabinets & cupboards,QJtOLENxX_w,14,9,0,22,28,378.8,388.8,737
20354043,Cabinets & cupboards,QJtOLENxX_w,14,9,1,22,28,388.3,398.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,15,10,0,22,28,398.4,408.4,737
20354043,Cabinets & cupboards,QJtOLENxX_w,15,10,1,22,28,408.4,418.4,737
20354043,Cabinets & cupboards,QJtOLENxX_w,15,10,2,22,28,418.0,428.0,737
20354043,Cabinets & cupboards,QJtOLENxX_w,16,11,0,22,28,428.1,438.1,737
20354043,Cabinets & cupboards,QJtOLENxX_w,16,11,1,22,28,436.0,446.0,737
20354043,Cabinets & cupboards,QJtOLENxX_w,16,12,0,22,28,446.1,456.1,737
20354043,Cabinets & cupboards,QJtOLENxX_w,16,12,1,22,28,447.0,457.0,737
20354043,Cabinets & cupboards,QJtOLENxX_w,17,13,0,22,28,457.1,467.1,737
20354043,Cabinets & cupboards,QJtOLENxX_w,17,13,1,22,28,467.1,477.1,737
20354043,Cabinets & cupboards,QJtOLENxX_w,17,13,2,22,28,477.1,487.1,737
20354043,Cabinets & cupboards,QJtOLENxX_w,17,13,3,22,28,487.1,497.1,737
20354043,Cabinets & cupboards,QJtOLENxX_w,17,13,4,22,28,489.0,499.0,737
20354043,Cabinets & cupboards,QJtOLENxX_w,18,14,0,22,28,498.6,508.6,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,0,22,28,508.3,518.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,1,22,28,518.3,528.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,2,22,28,528.3,538.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,3,22,28,538.3,548.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,4,22,28,548.3,558.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,5,22,28,558.3,568.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,6,22,28,568.3,578.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,7,22,28,578.3,588.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,19,15,8,22,28,587.3,597.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,20,16,0,22,28,597.3,607.3,737
20354043,Cabinets & cupboards,QJtOLENxX_w,20,16,1,22,28,605.0,615.0,737
20354043,Cabinets & cupboards,QJtOLENxX_w,21,17,0,22,28,670.4,680.4,737
20354043,Cabinets & cupboards,QJtOLENxX_w,21,17,1,22,28,671.0,681.0,737
20354043,Cabinets & cupboards,QJtOLENxX_w,22,18,0,22,28,635.9,645.9,737
20354043,Cabinets & cupboards,QJtOLENxX_w,22,18,1,22,28,645.9,655.9,737
20354043,Cabinets & cupboards,QJtOLENxX_w,22,18,2,22,28,650.4,660.4,737
20354043,Cabinets & cupboards,QJtOLENxX_w,23,19,0,22,28,660.5,670.5,737
20354043,Cabinets & cupboards,QJtOLENxX_w,24,20,0,22,28,681.9,691.9,737
20354043,Cabinets & cupboards,QJtOLENxX_w,24,20,1,22,28,691.9,701.9,737
20354043,Cabinets & cupboards,QJtOLENxX_w,24,20,2,22,28,695.8,705.8,737
10439769,Cabinets & cupboards,QaNn0gVrkJI,8,2,0,46,36,1.6,11.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,9,3,0,46,36,5.5,15.4,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,9,4,0,46,36,10.1,20.1,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,10,5,0,46,36,15.9,25.9,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,10,6,0,46,36,41.4,51.4,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,11,7,0,46,36,47.7,57.7,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,11,8,0,46,36,53.8,63.8,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,12,9,0,46,36,60.0,70.0,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,12,10,0,46,36,64.4,74.4,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,15,14,0,46,36,82.7,92.7,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,15,15,0,46,36,86.6,96.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,16,16,0,46,36,93.9,103.9,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,17,18,0,46,36,101.2,111.2,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,18,19,0,46,36,104.6,114.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,18,20,0,46,36,117.9,127.9,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,19,22,0,46,36,124.8,134.8,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,19,22,1,46,36,127.1,137.1,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,20,23,0,46,36,134.1,144.1,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,20,24,0,46,36,139.5,149.5,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,21,25,0,46,36,148.1,158.1,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,23,28,0,46,36,154.6,164.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,23,29,0,46,36,162.2,172.2,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,24,30,0,46,36,172.6,182.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,24,30,1,46,36,182.6,192.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,24,30,2,46,36,189.4,199.4,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,25,31,0,46,36,197.0,207.0,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,25,32,0,46,36,212.9,222.9,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,25,32,1,46,36,221.2,231.2,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,26,33,0,46,36,205.2,215.2,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,27,35,0,46,36,228.1,238.1,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,27,36,0,46,36,232.5,242.5,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,28,38,0,46,36,240.4,250.4,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,28,38,1,46,36,241.5,251.5,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,30,40,0,46,36,254.8,264.8,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,30,41,0,46,36,260.5,270.5,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,31,43,0,46,36,266.6,276.6,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,32,44,0,46,36,276.1,286.1,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,32,44,1,46,36,278.4,288.4,316
10439769,Cabinets & cupboards,QaNn0gVrkJI,32,45,0,46,36,288.4,298.4,316
90342080,Cabinets & cupboards,3OzqojGP_6Q,6,0,0,23,20,0.3,10.3,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,7,1,0,23,20,12.4,22.4,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,7,2,0,23,20,28.0,38.0,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,7,2,1,23,20,38.0,48.0,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,7,2,2,23,20,42.6,52.6,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,8,3,0,23,20,95.2,105.2,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,8,4,0,23,20,104.2,114.2,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,9,5,0,23,20,67.6,77.6,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,9,5,1,23,20,75.5,85.5,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,9,6,0,23,20,119.1,129.1,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,10,7,0,23,20,139.2,149.2,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,10,8,0,23,20,156.8,166.8,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,11,9,0,23,20,170.0,180.0,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,11,9,1,23,20,173.5,183.5,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,11,10,0,23,20,187.2,197.2,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,12,11,0,23,20,200.4,210.4,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,12,11,1,23,20,201.5,211.5,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,12,12,0,23,20,223.1,233.1,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,12,12,1,23,20,223.7,233.7,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,13,13,0,23,20,253.0,263.0,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,13,13,1,23,20,260.9,270.9,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,14,16,0,23,20,279.9,289.9,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,16,18,0,23,20,293.0,303.0,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,17,19,0,23,20,301.6,311.6,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,17,20,0,23,20,395.8,405.8,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,18,21,0,23,20,448.1,458.1,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,18,21,1,23,20,457.4,467.4,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,18,22,0,23,20,484.8,494.8,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,18,22,1,23,20,494.8,504.8,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,18,22,2,23,20,504.8,514.8,533
90342080,Cabinets & cupboards,3OzqojGP_6Q,18,22,3,23,20,505.7,515.7,533
s49187459,Cabinets & cupboards,uGYxvbJyGyY,8,1,0,39,72,43.9,53.9,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,8,2,0,39,72,49.2,59.2,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,9,3,0,39,72,52.8,62.8,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,10,5,0,39,72,56.9,66.9,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,10,6,0,39,72,62.7,72.7,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,11,7,0,39,72,66.6,76.6,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,12,8,0,39,72,70.1,80.1,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,35,17,0,39,72,16.0,26.0,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,36,18,0,39,72,19.2,29.2,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,37,20,0,39,72,23.8,33.8,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,37,21,0,39,72,27.4,37.4,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,38,22,0,39,72,30.1,40.0,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,38,23,0,39,72,32.3,42.3,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,39,24,0,39,72,34.5,44.5,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,66,32,0,39,72,76.8,86.8,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,68,33,0,39,72,85.1,95.1,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,68,33,1,39,72,91.9,101.9,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,68,34,0,39,72,107.0,117.0,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,69,35,0,39,72,99.5,109.5,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,58,37,0,39,72,142.8,152.8,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,58,38,0,39,72,151.0,161.0,242
s49187459,Cabinets & cupboards,uGYxvbJyGyY,58,38,1,39,72,161.0,171.0,242
s69291313,Cabinets & cupboards,wFwW5e4bmu0,8,0,0,16,48,161.8,171.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,8,0,1,16,48,171.8,181.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,8,0,2,16,48,181.8,191.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,8,0,3,16,48,191.8,201.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,8,0,4,16,48,192.6,202.6,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,9,1,0,16,48,204.0,214.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,9,1,1,16,48,214.0,224.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,9,1,2,16,48,221.8,231.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,10,2,0,16,48,233.8,243.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,10,2,1,16,48,243.8,253.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,10,2,2,16,48,252.8,262.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,11,4,0,16,48,264.3,274.3,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,11,4,1,16,48,274.3,284.3,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,11,4,2,16,48,275.5,285.5,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,12,5,0,16,48,289.5,299.5,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,12,5,1,16,48,295.6,305.6,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,13,6,0,16,48,307.6,317.6,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,13,6,1,16,48,317.6,327.6,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,13,6,2,16,48,326.6,336.6,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,13,7,0,16,48,342.0,352.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,13,7,1,16,48,346.1,356.1,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,14,8,0,16,48,356.9,366.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,14,8,1,16,48,362.9,372.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,14,9,0,16,48,375.0,385.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,14,9,1,16,48,385.0,395.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,14,9,2,16,48,395.0,405.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,14,9,3,16,48,399.1,409.1,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,11,0,16,48,409.9,419.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,11,1,16,48,419.9,429.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,11,2,16,48,429.9,439.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,11,3,16,48,430.2,440.2,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,12,0,16,48,440.9,450.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,12,1,16,48,450.9,460.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,12,2,16,48,460.9,470.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,12,3,16,48,470.9,480.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,44,12,4,16,48,477.5,487.5,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,45,13,0,16,48,488.8,498.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,45,13,1,16,48,498.8,508.8,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,45,13,2,16,48,505.3,515.3,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,46,14,0,16,48,515.9,525.9,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,46,14,1,16,48,520.2,530.2,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,47,15,0,16,48,547.0,557.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,47,15,1,16,48,557.0,567.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,47,15,2,16,48,567.0,577.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,47,15,3,16,48,577.0,587.0,715
s69291313,Cabinets & cupboards,wFwW5e4bmu0,47,15,4,16,48,579.8,589.8,715
90294526,Cabinets & cupboards,JOLgjhke7wQ,8,0,0,22,28,23.7,33.7,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,8,0,1,22,28,32.7,42.7,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,9,1,0,22,28,42.8,52.8,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,9,1,1,22,28,51.2,61.2,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,9,2,0,22,28,61.3,71.3,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,9,2,1,22,28,71.3,81.3,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,9,2,2,22,28,75.3,85.3,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,10,3,0,22,28,84.8,94.8,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,10,4,0,22,28,94.3,104.3,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,10,4,1,22,28,104.3,114.3,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,10,4,2,22,28,112.5,122.5,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,11,5,0,22,28,121.0,131.0,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,11,6,0,22,28,129.6,139.6,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,11,6,1,22,28,137.1,147.1,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,12,7,0,22,28,147.2,157.2,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,12,7,1,22,28,157.2,167.2,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,12,7,2,22,28,158.9,168.9,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,12,8,0,22,28,169.1,179.1,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,13,9,0,22,28,178.2,188.2,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,13,10,0,22,28,187.4,197.4,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,13,10,1,22,28,197.4,207.4,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,13,10,2,22,28,200.2,210.2,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,15,11,0,22,28,209.3,219.3,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,16,12,0,22,28,216.7,226.7,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,17,13,0,22,28,225.2,235.2,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,17,13,1,22,28,231.9,241.9,260
90294526,Cabinets & cupboards,JOLgjhke7wQ,19,15,0,22,28,239.2,249.2,260
50342082,Cabinets & cupboards,KpmXjKnGdJU,6,0,0,21,20,5.2,15.2,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,7,1,0,21,20,8.2,18.2,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,7,2,0,21,20,15.8,25.8,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,7,2,1,21,20,25.8,35.8,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,7,2,2,21,20,28.6,38.6,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,8,3,0,21,20,39.6,49.6,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,8,4,0,21,20,43.9,53.9,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,9,5,0,21,20,48.0,58.0,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,9,6,0,21,20,52.9,62.9,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,10,7,0,21,20,57.9,67.9,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,10,8,0,21,20,65.8,75.8,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,11,10,0,21,20,68.7,78.7,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,11,11,0,21,20,73.2,83.2,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,12,13,0,21,20,80.9,90.9,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,12,13,1,21,20,83.7,93.7,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,15,16,0,21,20,104.7,114.7,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,16,17,0,21,20,109.0,119.0,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,16,18,0,21,20,115.1,125.1,205
50342082,Cabinets & cupboards,KpmXjKnGdJU,17,19,0,21,20,121.6,131.6,205
00452308,Cabinets & cupboards,e_y10WbAUnM,6,0,0,29,32,1278.5,1288.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,6,0,1,29,32,1288.5,1298.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,6,0,2,29,32,1298.5,1308.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,6,0,3,29,32,1308.5,1318.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,6,0,4,29,32,1315.5,1325.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,0,29,32,1328.0,1338.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,1,29,32,1338.0,1348.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,2,29,32,1348.0,1358.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,3,29,32,1358.0,1368.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,4,29,32,1368.0,1378.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,5,29,32,1378.0,1388.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,6,29,32,1388.0,1398.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,7,29,32,1398.0,1408.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,8,29,32,1408.0,1418.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,9,29,32,1418.0,1428.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,10,29,32,1428.0,1438.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,1,11,29,32,1435.0,1445.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,0,29,32,1328.0,1338.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,1,29,32,1338.0,1348.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,2,29,32,1348.0,1358.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,3,29,32,1358.0,1368.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,4,29,32,1368.0,1378.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,5,29,32,1378.0,1388.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,6,29,32,1388.0,1398.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,7,29,32,1398.0,1408.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,8,29,32,1408.0,1418.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,9,29,32,1418.0,1428.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,10,29,32,1428.0,1438.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,7,2,11,29,32,1435.0,1445.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,0,29,32,1453.5,1463.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,1,29,32,1463.5,1473.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,2,29,32,1473.5,1483.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,3,29,32,1483.5,1493.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,4,29,32,1493.5,1503.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,5,29,32,1503.5,1513.5,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,8,3,6,29,32,1505.6,1515.6,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,0,29,32,1516.3,1526.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,1,29,32,1526.3,1536.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,2,29,32,1536.3,1546.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,3,29,32,1546.3,1556.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,4,29,32,1556.3,1566.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,5,29,32,1566.3,1576.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,6,29,32,1576.3,1586.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,7,29,32,1586.3,1596.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,8,29,32,1596.3,1606.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,9,29,32,1606.3,1616.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,9,4,10,29,32,1613.7,1623.7,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,0,29,32,1516.3,1526.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,1,29,32,1526.3,1536.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,2,29,32,1536.3,1546.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,3,29,32,1546.3,1556.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,4,29,32,1556.3,1566.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,5,29,32,1566.3,1576.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,6,29,32,1576.3,1586.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,7,29,32,1586.3,1596.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,8,29,32,1596.3,1606.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,9,29,32,1606.3,1616.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,10,5,10,29,32,1613.7,1623.7,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,6,0,29,32,1624.3,1634.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,6,1,29,32,1634.3,1644.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,6,2,29,32,1644.3,1654.3,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,6,3,29,32,1649.6,1659.6,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,0,29,32,1665.0,1675.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,1,29,32,1675.0,1685.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,2,29,32,1685.0,1695.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,3,29,32,1695.0,1705.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,4,29,32,1705.0,1715.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,5,29,32,1715.0,1725.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,6,29,32,1725.0,1735.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,7,29,32,1735.0,1745.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,8,29,32,1745.0,1755.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,9,29,32,1755.0,1765.0,2822
00452308,Cabinets & cupboards,e_y10WbAUnM,11,7,10,29,32,1765.0,1775.0,2822
